Hitehatanana	Hiteha-tanana
hitehatratra	hiteha-tratra
hitehintanana	hitehin-tanana
hitenenandratsy	hitenenan-dratsy
hiterajaza	hitera-jaza
hitoejaza	hitoe-jaza
hitoerandravehivavy	hitoeran-dravehivavy
hitombandahy	hitomban-dahy
hitorabato	hitora-bato
hitorajofo	hitora-jofo
hitoriteny	hitori-teny
Hitoriteny	Hitori-teny
hitsahamiteny	hitsaha-miteny
hitsimpo	hitsim-po
hitsimpoko	hitsim-poko
hitsimponao	hitsim-ponao
hitsimpony	hitsim-pony
hitsoateny	hitsoa-teny
hitsodrano	hitso-drano
hivadipo	hivadi-po
hivarotena	hivaro-tena
hivoaramena	hivoara-mena
hizahantoetra	hizahan-toetra
hodiavintongotr	hodiavin-tongotr
hodimandry	hodi-mandry
hodimasoko	hodi-masoko
hodimasony	hodi-masony
hoditakasy	hodi-takasy
hoditray	hodi-tray
hofefin	ho-fefin
hofongorona	hofongoro-na
hokasihinkareza	hokasihin-kareza
holavontsabatra	holavon-tsabatra
homamaizina	homa-maizina
homamaraina	homa-maraina
homambe	homam-be
Homandavenona	Homan-davenona
homandremby	homan-dremby
homandrivotra	homan-drivotra
Homanjavatra	Homan-javatra
homankanina	homan-kanina
homankely	homan-kely
homemboninahitra	homem-boninahitra
homendronono	homen-dronono
homentsiny	homen-tsiny
Horahagidgada	Hora-hagidgada
horaisintanana	horaisin-tanana
horohorontany	horohoron-tany
horonamboky	horonam-boky
horonantaratasy	horonan-taratasy
hosamborintanana	hosamborin-tanana
hosaronankenatra	hosaronan-kenatra
hosasandrano	hosasan-drano
hotampenambava	hotampenam-bava
hotetezintsabatra	hotetezin-tsabatra
hotorahambato	hotoraham-bato
hovaliantsabatra	hovalian-tsabatra
hovaliantsoa	hovalian-tsoa
hovonointsabatra	hovonoin-tsabatra
hozahantoetra	hozahan-toetra
ialandremby	ialan-dremby
iarahamanaiky	iaraha-manaiky
iaretanareo	iaretanareo-
idirandoza	idiran-doza
Idirandoza	Idiran-doza
Ieabarima	Ie-abarima
ilaatiny	ila-atiny
ilampitia	ilam-pitia
ilaozamihodìna	ilaoza-mihodìna
ilasomony	ila-somony
ilatenany	ila-tenany
imasondrainy	imason-drainy
impito	im-pito
impolo	im-polo
indimampolon	indimam-polon
indimanjaton	indiman-jaton
indimanjatony	indiman-jatony
indraimbava	indraim-bava
inefapolo	inefa-polo
intelo	in-telo
intelopolo	intelo-polo
ipetrahandravehivavy	ipetrahan-dravehivavy
Iraharesa	Ira-haresa
iraidia	irai-dia
Iraidia	Irai-dia
irainjehy	irain-jehy
Irasemesy	Ira-semesy
Irnahasa	Ir-nahasa
isamaraina	isa-maraina
Isamaraina	Isa-maraina
isambantotr	isam-bantotr
isambatan	isam-batan
isambatana	isam-batana
isambavahadin	isam-bavahadin
isambavahady	isam-bavahady
isambohitra	isam-bohitra
isambolana	isam-bolana
isampanatitra	isam-panatitra
isampianakavian	isam-pianakavian
isampianakaviana	isam-pianakaviana
isampianakaviany	isam-pianakaviany
isampiangonana	isam-piangonana
isampirazanany	isam-pirazanany
isampirenena	isam-pirenena
isampireneny	isam-pireneny
isampito	isam-pito
Isampito	Isam-pito
isampokon	isam-pokon
isampokony	isam-pokony
isampotony	isam-potony
isandahy	isan-dahy
isandimampolo	isan-dimam-polo
isandimanjato	isan-diman-jato
isandroanjato	isan-droanjato
isanefaha	isan-efaha
isanefitrano	isan-efi-trano
isanjanak	isan-janak
isanjanakazo	isan-janakazo
isanjanako	isan-janako
isanjato	isan-jato
isanjoron	isan-joron
isankafitoana	isan-kafitoana
isankafoloana	isan-kafoloana
isankarazany	isan-karazany
isankariva	isan-kariva
Isankariva	Isan-kariva
isankateloana	isan-kateloana
isankerinandro	isan-kerinandro
isankerintaona	isan-kerintaona
isankerobima	isan-kerobima
isanolona	isan-olona
isanomby	isan-omby
isanondrilahy	isan-ondrilahy
isantanana	isan-tanana
isantanàna	isan-tanàna
isantaona	isan-taona
isantelo	isan-telo
isantoerana	isan-toerana
isantoko	isan-toko
isantokony	isan-tokony
isantonony	isan-tonony
isantotony	isan-totony
isantrano	isan-trano
isantranony	isan-tranony
isantsabata	isan-tsabata
isantSabata	isan-tSabata
IsantSabata	Isan-tSabata
Itakazina	Ita-kazina
itambesaran	itambesa-ran
itambesarankeloka	itambesaran-keloka
izany	iza-ny
izaodia	izao-dia
Jabesigileada	Jabesi-gileada
Jareoregima	Jare-oregima
Jasobilehema	Jasobi-lehema
Jebesigileada	Jebesi-gileada
Jegarasahadota	Jegara-sahadota
Jehovahjire	Jehovah-jire
Jehovahsaloma	Jehovah-saloma
Jiftaela	Jifta-ela
Josabaheseda	Josaba-heseda
Josebabasebeta	Joseba-basebeta
Kadesibarnea	Kadesi-barnea
Kadesinaftaly	Kadesi-naftaly
Kaisariafilipo	Kaisaria-filipo
Kalebaefrata	Kaleba-efrata
kalesimpamonjenao	kalesim-pamonjenao
kambandroa	kamban-droa
kapitenintsambo	kapitenin-tsambo
kapobava	kapo-bava
karandohany	karan-dohany
karazambiby	karazam-biby
karazamboaloboka	karazam-boaloboka
kavimbolamena	kavim-bolamena
Kavimbolamena	Kavim-bolamena
Kefarahamony	Kefara-hamony
Kerenahapoka	Kerena-hapoka
Keriotahezrona	Keriota-hezrona
kibondravehivavy	kibon-dravehivavy
Kibrotahatava	Kibrota-hatava
Kinatahozota	Kinata-hozota
Kiraharesa	Kira-haresa
Kiramoaba	Kira-moaba
Kiriatabala	Kiriata-bala
Kiriataima	Kiria-taima
Kiriatajearima	Kiriata-jearima
KiriataJearima	Kiriata-Jearima
Kiriatarba	Kiriat-arba
Kiriatarima	Kiriat-arima
Kiriatasefera	Kiriata-sefera
kitampombola	kitampom-bola
kitapombatsy	kitapom-batsy
kitapombola	kitapom-bola
kitapombolantsika	kitapom-bolantsika
kitrontsoavaliny	kitron-tsoavaliny
kitrontsoavaly	kitron-tsoavaly
kobambary	kobam-bary
kodiankalesy	kodian-kalesy
kofehindaiko	kofehin-daiko
kofehindainy	kofehin-dainy
Kolahoze	Kola-hoze
kopadroa	kopa-droa
korontambato	korontam-bato
Kosanrisataima	Kosan-risataima
lafintrano	lafin-trano
lahatenin	laha-tenin
lahateny	laha-teny
lahindrano	lahin-drano
lahindranon	lahin-dranon
lahindranony	lahin-dranony
lahinjiro	lahin-jiro
lakandrano	lakan-drano
lakandranony	lakan-dranony
lakanjozoro	lakan-jozoro
lalamahitsin	lala-mahitsin
lalamahitsy	lala-mahitsy
lalamalama	lala-malama
lalambe	lalam-be
Làlampahendrena	Làlam-pahendrena
lalampamonjena	lalam-pamonjena
lalampiadanana	lalam-piadanana
lalampitaka	lalam-pitaka
lalandrainy	lalan-drainy
lalandrano	lalan-drano
lalandranomasina	lalan-dranomasina
lalandratsinareo	lalan-dratsinareo
lalàndratsinareo	lalàn-dratsinareo
lalandratsiny	lalan-dratsiny
lalandratsy	lalan-dratsy
lalàndratsy	lalàn-dratsy
lalàndreninao	lalàn-dreninao
lalankafa	lalan-kafa
lalankafitoana	lalan-kafitoana
lalankaleha	lalan-kaleha
lalankalehako	lalan-kalehako
lalankalehan	lalan-kalehan
lalankalehanao	lalan-kalehanao
lalankalehanareo	lalan-kalehanareo
lalankalehany	lalan-kalehany
lalankateloana	lalan-kateloana
lalàntenany	lalàn-tenany
lalantsara	lalan-tsara
lalantsarany	lalan-tsarany
lalintsaina	lalin-tsaina
lambampandriana	lambam-pandriana
lambampaty	lambam-paty
lambanandamba	lambanan-damba
lambanjaza	lamban-jaza
lambantsoavaly	lamban-tsoavaly
lamboridintsoavaly	lamboridin-tsoavaly
lanimpisentoana	lanim-pisentoana
lanintsabatra	lanin-tsabatra
lanjantalenta	lanjan-talenta
lanjantsekely	lanjan-tsekely
lasandavitra	lasan-davitra
lasanko	lasan-ko
Lasanko	Lasan-ko
latsadanja	latsa-danja
latsadrà	latsa-drà
lavabary	lava-bary
lavabato	lava-bato
lavatany	lava-tany
lavatsira	lava-tsira
lavenombantotr	lavenom-bantotr
lavonkeloka	lavon-keloka
lavontsabatra	lavon-tsabatra
Lebakamay	Leba-kamay
lefompohy	lefom-pohy
lelafamaky	lela-famaky
lelalefony	lela-lefony
lelantsabatra	lelan-tsabatra
lelavaravaran	lela-varavaran
lelavaravarana	lela-varavarana
lelavaravarany	lela-varavarany
lelavavahadin	lela-vavahadin
lelavavahadiny	lela-vavahadiny
lelavavahady	lela-vavahady
lendranomaso	len-dranomaso
leondivay	leon-divay
Leondivay	Leon-divay
levonko	levon-ko
Liankanina	Lian-kanina
liombavy	liom-bavy
liondahy	lion-dahy
loajafy	loa-jafy
Lòamy	Lò-amy
Lodebara	Lo-debara
lohakororoky	loha-kororoky
lohalalana	loha-lalana
lohalalanao	loha-lalanao
lohalalany	loha-lalany
lohamboriky	loham-boriky
lohampirenen	loham-pirenen
lohampirenena	loham-pirenena
lohampirenenareo	loham-pirenenareo
lohampireneny	loham-pireneny
lohaorana	loha-orana
loharanompamonjena	loharanom-pamonjena
loharanondranomasina	loharanon-dranomasina
loharanondranomaso	loharanon-dranomaso
loharindrina	loha-rindrina
lohasahampaty	lohasaham-paty
lohasahandriak	lohasahan-driak
lohasahandriaka	lohasahan-driaka
Lohasahandriaka	Lohasahan-driaka
lohasahandriakanao	lohasahan-driakanao
lohasahandriaky	lohasahan-driaky
lohasahantsira	lohasahan-tsira
Lohasahantsira	Lohasahan-tsira
lohasambo	loha-sambo
lohatehina	loha-tehina
lohatehiny	loha-tehiny
lolompo	lolom-po
Lòrohama	Lò-rohama
madipo	madi-po
Magoramisabiba	Magora-misabiba
mahafabaraka	mahafa-baraka
mahafabohitra	mahafa-bohitra
mahafaboninahitra	mahafa-boninahitra
mahafapo	mahafa-po
mahafatahotra	mahafa-tahotra
mahafatondromaso	mahafa-tondromaso
mahafihimbava	mahafihim-bava
mahafintena	mahafin-tena
mahaloabava	mahaloa-bava
mahaloapeo	mahaloa-peo
mahambimbava	mahambim-bava
mahamisy	maha-misy
mahampodranomaso	mahampo-dranomaso
Mahanedana	Mahane-dana
maharaikitahotra	maharaiki-tahotra
maharipo	mahari-po
Maharipo	Mahari-po
mahasaropiaro	mahasaro-piaro
mahasondriantory	mahasondrian-tory
mahatafatoetra	maha-tafatoetra
mahatandrano	mahatan-drano
mahatandrintena	mahatandrin-tena
mahatantsabatra	mahatan-tsabatra
mahatapataolana	mahatapa-taolana
mahataridalana	mahatari-dalana
mahatehijery	mahate-hijery
mahatehijery	maha-te-hijery
mahatehizaha	maha-te-hizaha
mahatehotia	mahate-ho-tia
mahatehotia	maha-te-ho-tia
mahatoky	maha-toky
mahavanomboa	mahavanom-boa
mahavinantoko	maha-vinantoko
mahavokatsoa	mahavoka-tsoa
mahazakantsambonao	mahazakan-tsambonao
mahazakantsariety	mahazakan-tsariety
mahazanany	maha-zanany
Maherasalalahasibaza	Mahera-salala-hasi-baza
mahiratsaina	mahira-tsaina
mahonompo	mahonom-po
mahonontena	mahonon-tena
maimaimpoana	maimaim-poana
maintenda	main-tenda
maivamboa	maivam-boa
maizimpito	maizim-pito
maizintsaina	maizin-tsaina
malaimiteny	malai-miteny
malainkandeha	malain-kandeha
malainko	malain-ko
mamahantena	mamahan-tena
Mamandrapeo	Mamandra-peo
mamantajavatra	mamanta-javatra
mamarindranomaso	mamarin-dranomaso
mamelapandrika	mamela-pandrika
Mamelapandrika	Mamela-pandrika
mamelomaso	mamelo-maso
mametratanana	mametra-tanana
mamimaso	mami-maso
mamitatena	mamita-tena
Mamoapeo	Mamoa-peo
mamondivay	mamon-divay
mamondrà	mamon-drà
mamorompitaka	mamorom-pitaka
mamoronkeloka	mamoron-keloka
mamoronkevidratsy	mamoron-kevi-dratsy
mamorontsaina	mamoron-tsaina
mamorontsaindratsy	mamoron-tsain-dratsy
Mamorontsaindratsy	Mamoron-tsain-dratsy
mampahasaropiaro	mampahasaro-piaro
Mampahasaropiaro	Mampahasaro-piaro
mampakabady	mampaka-bady
mampanankarena	mampanan-karena
Mampiaritory	Mampiari-tory
mampididoza	mampidi-doza
mampikotrokotropeo	mampikotrokotro-peo
mampisambobola	mampisambo-bola
mampisambojavatra	mampisambo-javatra
mampivadipo	mampivadi-po
manadindrà	manadin-drà
manafimpitaka	manafim-pitaka
manafinjavatra	manafin-javatra
manafintava	manafin-tava
manafintena	manafin-tena
manaikitraikimolotra	manaikitraiki-molotra
manakopery	manako-pery
manalabaraka	manala-baraka
Manalabaràtena	Manala-barà-tena
manamanana	mana-manana
manamaso	mana-maso
Manamaso	Mana-maso
manambady	manam-bady
Manambady	Manam-bady
Manambava	Manam-bava
manambe	manam-be
Manambe	Manam-be
manamboa	manam-boa
manambola	manam-bola
manambolamena	manam-bolamena
manamelotena	manamelo-tena
manamitrano	manami-trano
manamnofonaina	manam-nofonaina
manampahadisoana	manam-pahadisoana
manampahalalana	manam-pahalalana
manampahamasinana	manam-pahamasinana
manampahataperana	manam-pahataperana
manampahefana	manam-pahefana
manampahelana	manam-pahelana
manampahendrena	manam-pahendrena
Manampahoriana	Manam-pahoriana
manampaka	manam-paka
manampamonjena	manam-pamonjena
manampanahy	manam-panahy
manampananana	manam-pananana
manampanapaka	mana-mpanapaka
manampanjaka	mana-mpanjaka
manampara	manam-para
manampialofana	manam-pialofana
manampijanonana	manam-pijanonana
manampingotra	manam-pingotra
manampinoana	manam-pinoana
manampiovana	manam-piovana
manampitiavana	manam-pitiavana
manampitoviana	manam-pitoviana
manampitsaharana	manam-pitsaharana
manampofonaina	manam-pofonaina
manamponenana	manam-ponenana
mananabady	manana-bady
mananamana	mana-namana
mananapiarovantratra	manana-piarovan-tratra
manandamba	manan-damba
manandavaka	manan-davaka
manandaza	manan-daza
manandehibe	manan-dehibe
manandoha	manan-doha
manandova	manan-dova
manandrahalahy	manan-drahalahy
manandraharaha	manan-draharaha
manandrambo	manan-drambo
manandrapeo	manandra-peo
manandrariny	manan-drariny
manandratanana	manandra-tanana
manandratandroka	manandra-tandroka
manandratena	manandra-tena
manandray	manan-dray
Manandray	Manan-dray
manandreny	manan-dreny
manangantanana	manangan-tanana
manangantsaho	manangan-tsaho
manangonkitay	manangon-kitay
mananjanaka	manan-janaka
mananjanakalahy	manan-janakalahy
mananjanakavavy	manan-janakavavy
Mananjara	Manan-jara
mananjavamahory	manan-java-mahory
mananjavatra	manan-javatra
mananjo	manan-jo
manankaja	manan-kaja
manankalahatra	manan-kalahatra
manankaloa	manan-kaloa
manankamonjy	manan-kamonjy
manankandova	manan-kandova
manankanina	manan-kanina
Manankanina	Manan-kanina
manankaninkohanina	manan-kanin-kohanina
manankarembevava	manan-karem-bevava
manankarena	manan-karena
Manankarena	Manan-karena
manankaterina	manan-katerina
manankavaly	manan-kavaly
Manankavaly	Manan-kavaly
manankavana	manan-kavana
manankeloka	manan-keloka
manankenatra	manan-kenatra
manankery	manan-kery
Manankery	Manan-kery
manankevidratsy	manan-kevi-dratsy
manankitafy	manan-kitafy
mananko	manan-ko
manankohanina	manan-kohanina
manankolazaina	manan-kolazaina
manantahiry	manan-tahiry
manantahotra	manan-tahotra
manantaloha	manan-taloha
manantanana	manan-tanana
Manantanana	Manan-tanana
manantandroka	manan-tandroka
mananteny	manan-teny
manantombo	manan-tombo
manantombompisandratana	manan-tombom-pisandratana
manantombonkery	manan-tombon-kery
manantompo	manan-tompo
manantongotra	manan-tongotra
Manantongotra	Manan-tongotra
manantrano	manan-trano
manantrosa	manan-trosa
manantsabatra	manan-tsabatra
manantsain	manan-tsain
manantsaina	manan-tsaina
manantsambo	manan-tsambo
Manantsandry	Manan-tsandry
manantsiny	manan-tsiny
manantsofina	manan-tsofina
Manantsofina	Manan-tsofina
Manaoveloma	Manao-veloma
manaradrindrina	manara-drindrina
manarampo	manaram-po
manarompitahiana	manarom-pitahiana
manarondrahona	manaron-drahona
manaronkeloka	manaron-keloka
manasatena	manasa-tena
manatadrano	manata-drano
mandahateny	mandaha-teny
mandatsadrà	mandatsa-drà
mandatsadrakitra	mandatsa-drakitra
mandatsadranomaso	mandatsa-dranomaso
mandatsadremby	mandatsa-dremby
mandositsabatra	mandosi-tsabatra
mandrakariva	mandra-kariva
mandranitena	mandrani-tena
mandrapahadiony	mandra-pahadiony
mandrapahafakay	mandra-pahafakay
mandrapahafaky	mandra-pahafaky
mandrapahafampanan	mandra-pahafampanan
mandrapahafanan	mandra-pahafanan
mandrapahafantany	mandra-paha-fantany
mandrapahafantatrao	mandra-pahafantatrao
mandrapahafapony	mandra-pahafa-pony
mandrapahafatiko	mandra-pahafatiko
mandrapahafatin	mandra-pahafatin
mandrapahafatinareo	mandra-pahafatinareo
mandrapahafatintsika	mandra-pahafatintsika
mandrapahafatiny	mandra-pahafatiny
mandrapahafenon	mandra-pahafenon
Mandrapahafoan	Mandra-pahafoan
Mandrapahafoanan	Mandra-pahafoanan
mandrapahafotsy	mandra-pahafotsy
mandrapahalanin	mandra-pahalanin
mandrapahalaninao	mandra-pahalaninao
mandrapahalaniny	mandra-pahalaniny
mandrapahalany	mandra-pahalany
mandrapahalàny	mandra-pahalàny
mandrapahalasan	mandra-pahalasan
Mandrapahalasan	Mandra-pahalasan
mandrapahalehiben	mandra-pahalehiben
mandrapahalehibeny	mandra-pahalehibeny
mandrapahaleonareo	mandra-pahaleonareo
mandrapahalevon	mandra-pahalevon
mandrapahalin	mandra-pahalin
mandrapahaloadrà	mandra-pahaloa-drà
mandrapahamamatonalina	mandra-paha-mamatonalina
mandrapahamarain	mandra-pahamarain
mandrapahamaraina	mandra-pahamaraina
mandrapahamaronao	mandra-pahamaronao
mandrapahantitrareo	mandra-pahantitrareo
mandrapahantitro	mandra-pahantitro
mandrapaharesiny	mandra-paharesiny
mandrapaharin	mandra-paharin
mandrapaharingan	mandra-paharingan
mandrapaharinganao	mandra-paharinganao
mandrapaharingany	mandra-paharingany
mandrapaharitry	mandra-paharitry
mandrapaharivan	mandra-paharivan
mandrapahasitrany	mandra-pahasitrany
mandrapahatafitan	mandra-pahatafitan
mandrapahatanterak	mandra-pahatanterak
mandrapahatanteraky	mandra-pahatanteraky
mandrapahatapitry	mandra-pahatapitry
mandrapahatongako	mandra-pahatongako
mandrapahatongan	mandra-pahatongan
Mandrapahatongan	Mandra-pahatongan
mandrapahatonganao	mandra-pahatonganao
mandrapahatonganareo	mandra-pahatonganareo
mandrapahatonganay	mandra-pahatonganay
mandrapahatongantsika	mandra-pahatongantsika
mandrapahatongany	mandra-pahatongany
Mandrapahatongany	Mandra-pahatongany
mandrapahatoy	mandra-paha-toy
mandrapahatsihisy	mandra-paha-tsi-hisy
mandrapahatsy	mandra-paha-tsy
mandrapahaveriheviny	mandra-pahaveri-heviny
mandrapahavitan	mandra-pahavitan
mandrapahavitany	mandra-pahavitany
mandrapahavizan	mandra-pahavizan
mandrapahavokinareo	mandra-pahavokinareo
mandrapahazavan	mandra-pahazavan
mandrapahazon	mandra-pahazon
mandrapahazony	mandra-pahazony
mandrapahita	mandra-pahita
mandrapahitako	mandra-pahitako
Mandrapahitako	Mandra-pahitako
mandrapahitany	mandra-pahitany
mandrapahoviana	mandra-pahoviana
Mandrapahoviana	Mandra-pahoviana
mandrapamaliko	mandra-pamaliko
Mandrapamalin	Mandra-pamalin
mandrapamatonalina	mandra-pamatonalina
mandrapamboatray	mandra-pamboatray
mandrapamenony	mandra-pamenony
mandrapametraka	mandra-pametraka
Mandrapamindra	Mandra-pamindra
mandrapamindrany	mandra-pamindrany
mandrapampanatitrao	mandra-pampanatitrao
mandrapanafiana	mandra-panafiana
mandrapanaisony	mandra-panaisony
Mandrapanaisotr	Mandra-panaisotr
mandrapanaisotra	mandra-panaisotra
mandrapanaisotrareo	mandra-panaisotrareo
mandrapanaoko	mandra-panaoko
mandrapanaony	mandra-panaony
mandrapanatitra	mandra-panatitra
mandrapandaloko	mandra-pandaloko
mandrapandalon	mandra-pandalon
mandrapandànao	mandra-pandànao
mandrapandanianareo	mandra-pandanianareo
Mandrapandaniko	Mandra-pandaniko
mandrapandaniny	mandra-pandaniny
Mandrapandatsaka	Mandra-pandatsaka
mandrapandefako	mandra-pandefako
mandrapandevin	mandra-pandevin
mandrapandoany	mandra-pandoany
mandrapandravany	mandra-pandravany
mandrapandràvany	mandra-pandràvany
mandrapandringana	mandra-pandringana
mandrapandringanao	mandra-pandringanao
mandrapandringany	mandra-pandringany
mandrapandroakany	mandra-pandroakany
mandrapandronjinareo	mandra-pandronjinareo
Mandrapangatsiatsiaky	Mandra-pangatsiatsiaky
mandrapanisinay	mandra-panisinay
mandrapanjakan	mandra-panjakan
mandrapanomen	mandra-panomen
mandrapanonitry	mandra-panonitry
Mandrapanoriny	Mandra-panoriny
mandrapanotinao	mandra-panotinao
mandrapanotiny	mandra-panotiny
mandrapanoty	mandra-panoty
mandrapialàlan	mandra-pialàlan
Mandrapialan	Mandra-pialan
mandrapialanareo	mandra-pialanareo
mandrapiantrany	mandra-piantrany
mandrapidiny	mandra-pidiny
Mandrapiditro	Mandra-piditro
mandrapiditry	mandra-piditry
Mandrapifaliny	Mandra-pifaliny
mandrapihadiko	mandra-pihadiko
Mandrapihady	Mandra-pihady
mandrapihatry	mandra-pihatry
mandrapihaviko	mandra-pihaviko
Mandrapihaviko	Mandra-pihaviko
mandrapihavin	mandra-pihavin
mandrapihaviny	mandra-pihaviny
mandrapihevitrareo	mandra-pihevitrareo
mandrapihilan	mandra-pihilan
mandrapihinany	mandra-pihinany
mandrapijanony	mandra-pijanony
mandrapikaodikaodiny	mandra-pikaodikaodiny
mandrapilazako	mandra-pilazako
mandrapilazanareo	mandra-pilazanareo
mandrapilentiky	mandra-pilentiky
mandrapiposaky	mandra-piposaky
mandrapisehony	mandra-pisehony
mandrapisotrony	mandra-pisotrony
mandrapitadin	mandra-pitadin
mandrapitako	mandra-pitako
mandrapitanareo	mandra-pitanareo
mandrapitantsika	mandra-pitantsika
mandrapitany	mandra-pitany
mandrapitarikay	mandra-pitarikay
mandrapitataovovonan	mandra-pitataovovonan
mandrapiteliko	mandra-piteliko
mandrapiterany	mandra-piterany
mandrapitondrako	mandra-pitondrako
mandrapitondranay	mandra-pitondranay
mandrapitsangako	mandra-pitsangako
Mandrapitsangako	Mandra-pitsangako
mandrapitsangan	mandra-pitsangan
mandrapivavako	mandra-pivavako
mandrapiverin	mandra-piverin
mandrapiverinao	mandra-piverinao
mandrapiverinay	mandra-piverinay
mandrapiveriny	mandra-piveriny
mandrapivoakany	mandra-pivoakany
mandrepihavin	mandre-pihavin
mandrotsadranomaso	mandrotsa-dranomaso
manentsintadiny	manentsin-tadiny
mangirandratsy	mangiran-dratsy
maningotena	maningo-tena
maninjitàna	maninji-tàna
maninjitanana	maninji-tanana
manintsamboa	manintsam-boa
manipofona	mani-pofona
Manipofona	Mani-pofona
manjamasony	manja-masony
mankahàdoza	mankahà-doza
manohontanana	manohon-tanana
manolokoditra	manolo-koditra
manolopahalalana	manolo-pahalalana
manolotena	manolo-tena
manolotsaindratsy	manolo-tsain-dratsy
Manondradrano	Manondra-drano
manorinday	manorin-day
maraintsy	marain-tsy
mararimpitia	mararim-pitia
marevapitafiana	mareva-pitafiana
marikorikonkanina	marikorikon-kanina
maritrano	mari-trano
masiatarehy	masia-tarehy
masimbava	masim-bava
masombiko	masom-biko
masombolafotsy	masom-bolafotsy
masomby	masom-by
masondralehilahy	mason-dralehilahy
masondrano	mason-drano
matiila	mati-ila
matimpaniriana	matim-paniriana
matinjavamahatahotra	matin-java-mahatahotra
matinketaheta	matin-ketaheta
matintsabatra	matin-tsabatra
mavesadanja	mavesa-danja
mavesakeloka	mavesa-keloka
mbanjanany	mban-janany
Mejarkona	Me-jarkona
melodalana	melo-dalana
menamaso	mena-maso
Merodakabaladana	Merodaka-baladana
Mesekatobala	Meseka-tobala
Mezahaba	Me-zahaba
miadampiteny	miadam-piteny
mialintaona	mialin-taona
miambintompo	miambin-tompo
mianatsimoandrefana	mianatsimo-andrefana
mianavaratraandrefana	mianavaratra-andrefana
mianiantsy	mianian-tsy
miankindoha	miankin-doha
miantobahiny	mianto-bahiny
miantotrosa	mianto-trosa
miarabelona	miara-belona
miaradalana	miara-dalana
miaradavo	miara-davo
miaradia	miara-dia
miaradreraka	miara-dreraka
miarakomana	miara-komana
miaramaharitra	miara-maharitra
miaramamely	miara-mamely
miaramamory	miara-mamory
miaramanatsoboka	miara-manatsoboka
miaramandeha	miara-mandeha
miaramandroso	miara-mandroso
Miaramandroso	Miara-mandroso
miaramandry	miara-mandry
Miaramanodidina	Miara-manodidina
miaramarary	miara-marary
miaramaty	miara-maty
Miaramiadana	Miara-miadana
miaramiafina	miara-miafina
miaramiampatra	miara-miampatra
miaramiaritory	miara-miari-tory
miaramiaritra	miara-miaritra
miaramiasa	miara-miasa
miaramifaly	miara-mifaly
miaramifatotra	miara-mifatotra
miaramihazakazaka	miara-mihazakazaka
miaramihinana	miara-mihinana
Miaramihinana	Miara-mihinana
miaramihoby	miara-mihoby
miaramijaly	miara-mijaly
miaramilaza	miara-milaza
miaramioko	miara-mioko
miaramipetraka	miara-mipetraka
miaramisaina	miara-misaina
miaramisento	miara-misento
miaramisikìna	miara-misikìna
miaramitoetra	miara-mitoetra
miaramitomany	miara-mitomany
miaramitondra	miara-mitondra
miaramitoto	miara-mitoto
miaramivoaka	miara-mivoaka
miaramomba	miara-momba
miaramonina	miara-monina
miaratotoinao	miara-totoinao
miaritorintsaina	miari-torin-tsaina
miaritory	miari-tory
miavanavompanahy	miavanavom-panahy
miboediboedipiteny	miboediboedi-piteny
miendrijanak	miendri-janak
mieritreridratsy	mieritreri-dratsy
mifanapatsinay	mifanapa-tsinay
mifanarakevitra	mifanara-kevitra
mifanatrimaso	mifanatri-maso
mifodrano	mifo-drano
Migdalagada	Migdala-gada
miharabolombava	mihara-bolom-bava
mihetsijaza	mihetsi-jaza
Mihevidratsy	Mihevi-dratsy
mihifikifidoha	mihifikifi-doha
Mihifikifidoha	Mihifikifi-doha
mihinamboaloboka	mihinam-boaloboka
mihinandrà	mihinan-drà
mihinankanina	mihinan-kanina
mihinankena	mihinan-kena
mihintsambolondoha	mihintsam-bolon-doha
mihirimbelona	mihirim-belona
mihoapampana	mihoa-pampana
mihombombava	mihombom-bava
mihosimenaka	mihosi-menaka
mihosimpotaka	mihosim-potaka
mihosindrà	mihosin-drà
mihosinkosindavenona	mihosinkosin-davenona
mihosodiloilo	mihoso-diloilo
mijanondavitra	mijanon-davitra
mikasibehivavy	mikasi-behivavy
mikitronify	mikitro-nify
miloabava	miloa-bava
mindrambilany	mindram-bilany
mindranjavatra	mindran-javatra
miorimpaka	miorim-paka
mipetrapoana	mipetra-poana
mipibolo	mipi-bolo
mipimaso	mipi-maso
Mipotrapotradranomaso	Mipotrapotra-dranomaso
misaimpitaka	misaim-pitaka
misaindratsy	misain-dratsy
misaintsaindratsy	misaintsain-dratsy
misambodrivotra	misambo-drivotra
misaobady	misao-bady
misarakitro	misara-kitro
misarapandriana	misara-pandriana
misarondoha	misaron-doha
misaronkenatra	misaron-kenatra
Misrefotamaima	Misrefota-maima
mitainginkalesy	mitaingin-kalesy
mitaingintsoavaly	mitaingin-tsoavaly
Mitaingintsoavaly	Mitaingin-tsoavaly
mitampimaso	mitampi-maso
mitantsabatra	mitan-tsabatra
mitarehikolamena	mitarehi-kola-mena
mitarehimbolamena	mitarehim-bolamena
mitarehimboninkazo	mitarehim-boninkazo
Mitarehindelafo	Mitarehin-delafo
mitarehindrano	mitarehin-drano
Mitarehintsoavaly	Mitarehin-tsoavaly
mitaridalana	mitari-dalana
mitarikeloka	mitari-keloka
mitataovovonana	mitatao-vovonana
Mitehatanana	Miteha-tanana
mitehatratra	miteha-tratra
Mitehatratra	Miteha-tratra
